RANK,DRUG NAME,NDC,RXS,RFS,QTY,TOTAL U&C,TOTAL PRICE,TOTAL COST,GROSS MARGIN,PCT MARGIN
862,"CYANOCOBALAMIN 1,000 MCG/ML",517003125,3,7,24,309.76,137.02,67.79,69.23,50.5
863,"CYANOCOBALAMIN 1,000 MCG/ML",63323004401,1,0,1,18.29,10,3.04,6.96,69.6
864,CYCLOBENZAPRINE 10 MG TAB,10702000710,13,5,771,1078.04,68.51,15.42,53.09,77.4
865,CYCLOBENZAPRINE 10 MG TAB,591565810,21,11,1960,2458.71,106.34,93.12,13.22,12.4
866,CYCLOBENZAPRINE 10 MG TAB,591565801,13,4,1245,1600.09,119.74,34.53,85.21,71.1
867,CYCLOBENZAPRINE 10 MG TAB,591565805,3,2,210,283.95,24.63,9.14,15.49,62.8
868,CYCLOBENZAPRINE 10 MG TAB,65862019105,4,3,270,370.79,60.17,6.16,54.01,89.7
869,CYCLOBENZAPRINE 10 MG TAB,378075101,2,2,330,400.18,16.92,9.82,7.1,41.9
870,CYCLOBENZAPRINE 5 MG TABLET,591325601,9,15,870,1667.09,131.21,53.96,77.25,58.8
871,CYCLOBENZAPRINE 5 MG TABLET,59746021110,22,6,1218,2280.43,191.21,25.6,165.61,86.6
872,CYCLOSPORINE 100 MG CAPS,60505013400,0,4,240,3351.17,646.92,2443.96,-1797.04,0
873,CYCLOSPORINE MODIFIED 100 M,93574265,2,10,720,4077.24,1620.96,1172.74,448.22,27.6
874,CYCLOSPORINE MODIFIED 25 MG,51862045847,1,6,420,647.57,416.24,202.44,213.8,51.3
875,CYPROHEPTADINE 2 MG/5 ML SY,64980050448,1,0,300,50.83,24.55,19.99,4.56,18.5
876,DAILY MULTIPLE VITAMIN TAB,10135011501,10,16,850,307.62,28,14.75,13.25,47.3
877,DAILY-VITE TABS,536354710,1,2,90,31.41,3,1.14,1.86,62
878,DALIRESP 500 MCG TABS,310009530,1,3,120,1773.64,1518.96,1386.92,132.04,8.6
879,DAPSONE 5 % GEL,51672138703,1,1,120,1226.24,778.74,488.43,290.31,37.2
880,DASETTA 1-35-28 TABLET,16714034804,3,20,644,908.27,451.41,212.99,238.42,52.8
881,DEBROX 6.5 % SOLN,42037010478,1,0,15,15.11,9.19,5.11,4.08,44.3
882,DEEP SEA 0.65% NOSE SPRAY,904386575,1,1,88,24.18,7,1.36,5.64,80.5
883,DEMECLOCYCLINE 300 MG TAB,42806014448,1,12,624,14057.04,5073.12,6654.63,-1581.51,0
884,DENTURE,12212022212,2,0,2,20.02,0,0.02,-0.02,0
885,DEPAKOTE DR 125 MG SPRINKLE,74611413,4,8,2190,4569.59,3876.67,3559.84,316.83,8.1
886,DEPEND UNDERWEAR FOR WOMEN,36000038532,0,1,120,122.52,116,100.8,15.2,13.1
887,DEPENDS S/M FITTED BRIEF,63000000974,1,0,1,10,10,0,10,100
888,DESENEX 2 % POWD,67094930,1,1,170,31.64,18,9.94,8.06,44.7
889,DESITIN 13 % CREA,74300000301,2,1,339,45.26,24,13.08,10.92,45.5
890,DESONIDE 0.05 % CREA,51672128001,2,0,60,195.2,153.34,165.6,-12.26,0
891,DESOXIMETASONE 0.25 % CREA,45802049535,1,0,30,126.55,88.17,20,68.17,77.3
892,DESOXIMETASONE 0.25 % CREA,45802049537,1,0,120,408.48,48.03,42,6.03,12.5
893,DESVENLAFAXINE SUC ER 100 M,59762122203,5,6,308,3643.75,678.8,253.11,425.69,62.7
894,DESVENLAFAXINE SUC ER 25 MG,59762121003,1,0,30,354.19,28.99,800,-771.01,0
895,DESVENLAFAXINE SUC ER 50 MG,59762121103,1,8,270,3187.71,729.31,201.15,528.16,72.4
896,DEVILBISS PULMO-AIDE DEVI,16958068458,1,0,1,65.8,49,40,9,18.3
897,DEVILBISS PULMO-AIDE DEVI,16958046199,1,0,1,98.68,50,75,-25,0
898,DEVILBISS PULMOMATE COMPRES,16958037472,4,0,4,608,451.43,152,299.43,66.3
899,DEXAMETHASONE 2 MG TABS,54418325,1,0,6,13.56,10,2.92,7.08,70.8
900,DEXAMETHASONE 4 MG TABS,54418425,1,0,5,15.94,5.82,4.92,0.9,15.4
901,DEXILANT 30 MG CPDR,64764017130,3,8,330,3838.34,3245.79,2982.76,263.03,8.1
902,DEXILANT 60 MG CPDR,64764017530,14,26,1200,13947.75,11788.6,10838.51,950.09,8
903,DEXMETHYLPHENIDATE ER 10 MG,378408101,1,0,30,282.6,103.8,251.88,-148.08,0
904,DEXMETHYLPHENIDATE ER 30 MG,781268701,12,0,300,2258.88,1051.05,855,196.05,18.6
905,DEXTROAMP-AMPHET ER 10 MG C,781233501,1,0,30,193.94,68.44,45.91,22.53,32.9
906,DEXTROAMP-AMPHET ER 15 MG C,781234301,1,0,30,193.94,21.26,163.2,-141.94,0
907,DEXTROAMP-AMPHET ER 15 MG C,228306311,1,0,30,221.49,59.99,25.69,34.3,57.1
908,DEXTROAMP-AMPHET ER 20 MG C,228306011,6,0,180,1328.94,241.99,154.2,87.79,36.2
909,DEXTROAMP-AMPHET ER 25 MG C,228306411,1,0,30,221.49,135.08,54.15,80.93,59.9
910,DEXTROAMP-AMPHET ER 30 MG C,228306111,1,0,30,221.49,22.38,52.56,-30.18,0
911,DEXTROAMP-AMPHETAMIN 10 MG,406889201,2,0,120,225.68,27.2,35.28,-8.08,0
912,DEXTROAMP-AMPHETAMIN 20 MG,406889301,9,0,540,1015.56,444.42,158.76,285.66,64.2
913,DEXTROAMP-AMPHETAMIN 20 MG,13107007301,8,0,480,902.72,256,129.36,126.64,49.4
914,DEXTROAMP-AMPHETAMIN 30 MG,13107007401,2,0,90,174.26,47.42,50.49,-3.07,0
915,DEXTROAMP-AMPHETAMIN 30 MG,406889401,5,0,300,564.2,162.67,88.2,74.47,45.7
916,DEXTROAMP-AMPHETAMINE 5 MG,64720013010,1,0,60,133.44,8.74,27,-18.26,0
917,DIABETIC SILTUSSIN DAS-NA L,54838013840,3,0,354,43.38,10.5,6.57,3.93,37.4
918,DIAZEPAM 10 MG TABS,172392770,17,0,316,274.28,53.9,4.83,49.07,91
919,DIAZEPAM 10 MG TABS,172392760,3,0,44,44.52,3.07,1.07,2,65.1
920,DIAZEPAM 2 MG TABS,51862006201,2,0,15,22.1,3.04,0.68,2.36,77.6
921,DIAZEPAM 5 MG TABS,172392680,30,0,2328,651.42,123.3,31.38,91.92,74.5
922,DIAZEPAM 5 MG TABS,172392660,1,0,1,10.19,2.54,0.01,2.53,99.6
923,DIAZEPAM 5 MG TABS,172392670,1,0,60,21.97,8.89,0.7,8.19,92.1
924,DICLOFENAC 0.1% EYE DROPS,24208045705,1,0,5,27.5,6.96,15.51,-8.55,0
925,DICLOFENAC EPOLAMINE 1.3 %,59762041102,3,1,120,1651.2,1320.45,2704.8,-1384.35,0
926,DICLOFENAC POT 50 MG TABLET,781501701,1,3,240,412.44,40.28,282.36,-242.08,0
927,DICLOFENAC POT 50 MG TABLET,93094801,1,0,60,175.55,18.7,32.99,-14.29,0
928,DICLOFENAC SOD DR 50 MG TAB,61442010201,2,3,330,383.03,82.3,28.87,53.43,64.9
929,DICLOFENAC SOD EC 50 MG TAB,16571020210,3,0,164,271.44,42.43,27.73,14.7,34.6
930,DICLOFENAC SOD EC 75 MG TAB,781178901,3,0,180,349.29,24.14,63.84,-39.7,0
931,DICLOFENAC SOD EC 75 MG TAB,228255106,1,0,60,78.79,4.05,23.35,-19.3,0
932,DICLOFENAC SOD EC 75 MG TAB,16571020106,1,0,15,36.6,3.14,1.73,1.41,44.9
933,DICLOFENAC SOD EC 75 MG TAB,16571020110,1,0,60,116.43,8.95,539.4,-530.45,0
934,DICLOFENAC SOD ER 100 MG TA,591067601,1,2,90,283.26,158.08,177.18,-19.1,0
935,DICLOFENAC SOD ER 100 MG TA,378035501,2,3,180,556.05,265.41,74.7,190.71,71.8
936,DICLOFENAC SODIUM 1 % GEL,65162083366,26,7,3800,2413.16,1183.74,1135.16,48.58,4.1
937,DICLOFENAC SODIUM 3 % GEL,115148361,1,1,200,2284.56,130,335.54,-205.54,0
938,DICYCLOMINE HCL 10 MG CAPS,378161005,13,19,2486,956.37,458.65,79.55,379.1,82.6
939,DICYCLOMINE HCL 10 MG CAPS,591079401,2,0,130,90.72,34.27,23.02,11.25,32.8
940,DICYCLOMINE HCL 10 MG CAPS,378161001,2,2,264,109.62,56.26,10.29,45.97,81.7
941,DICYCLOMINE HCL 20 MG TABS,378162005,4,7,930,416.9,141.79,43.6,98.19,69.2
942,DICYCLOMINE HCL 20 MG TABS,378162001,6,1,570,272.35,121,27.93,93.07,76.9
943,DIGOXIN 125 MCG TABS,57664043718,2,3,450,584.3,269.93,486,-216.07,0
944,DIGOXIN 125 MCG TABS,57664043788,4,0,214,344.3,151.61,276.06,-124.45,0
945,DILANTIN 100 MG CAPS,71036924,1,1,360,580.44,345.84,448.34,-102.5,0
946,DILTIAZEM 24HR ER 120 MG CA,10370082905,7,14,738,1051.09,285.03,278.23,6.8,2.3
947,DILTIAZEM 24HR ER 120 MG CA,47335067581,12,9,719,1071.35,379.85,601.35,-221.5,0
948,DILTIAZEM 24HR ER 180 MG CA,47335067613,7,10,975,1579.56,667.24,984.42,-317.18,0
949,DILTIAZEM 24HR ER 180 MG CA,93511798,4,12,480,853.92,155.21,494.72,-339.51,0
950,DILTIAZEM 24HR ER 240 MG CA,93511898,0,1,90,194.59,93.81,93.06,0.75,0.7
951,DILTIAZEM 24HR ER 240 MG CA,47335067781,0,1,60,133.06,83.13,85.93,-2.8,0
952,DILTIAZEM 24HR ER 240 MG CA,10370083111,1,4,150,357.75,182.98,60,122.98,67.2
953,DILTIAZEM HCL 120 MG TABS,93032101,1,1,180,539.18,91.96,46.8,45.16,49.1
954,DILTIAZEM HCL 30 MG TABS,378002301,1,0,60,69.95,7.47,8.09,-0.62,0
955,DILTIAZEM HCL 60 MG TABS,378004501,1,0,270,433.06,41.5,57.1,-15.6,0
956,DIMETAPP COLD & COUGH LIQ,31223419,3,0,711,57.3,31,26.55,4.45,14.3
957,DIMETAPP DM COLD/COUGH,31224012,2,0,474,20,18,0,18,100
958,DIPHENHIST 12.5 MG/5ML LIQD,536077097,5,0,465,64.87,5.33,6.67,-1.34,0
959,DIPHENHYDRAMINE 25 MG CAP,185064810,19,10,1451,355.93,48.74,40.37,8.37,17.1
960,DIPHENHYDRAMINE 25 MG CAP,603333932,12,8,1080,249.12,63.5,14.38,49.12,77.3
961,DIPHENHYDRAMINE 25 MG CAP,66424002001,2,0,120,28.52,8,2.4,5.6,70
962,DIPHENHYDRAMINE 25MG TAB SM,49348098304,5,2,501,153.27,32,30.06,1.94,6
963,DIPHENHYDRAMINE 25MG TABS,62011003102,1,0,100,210,7,400,-393,0
964,DIPHENHYDRAMINE 50 MG CAP,185064910,17,6,1102,294.02,49.7,22.04,27.66,55.6
965,DIPHENHYDRAMINE 50 MG CAP,603334032,1,0,30,12.5,2,0.3,1.7,85
966,DIPHENOXYLATE-ATROP 2.5-0.0,378041501,3,0,90,108.75,48.97,56.7,-7.73,0
967,DIPHENOXYLATE-ATROP 2.5-0.0,59762106101,1,0,50,45,30.5,12.35,18.15,59.5
968,DISTILLED WATER,79765002000,4,0,19,58.81,45,18.81,26.19,58.2
969,DIVALPROEX SOD DR 125 MG TA,62756079613,10,17,930,1094.95,287.61,40.9,246.71,85.7
970,DIVALPROEX SOD DR 250 MG TA,29300013905,19,34,3374,6475.44,961.61,382.33,579.28,60.2
971,DIVALPROEX SOD DR 250 MG TA,29300013901,7,17,990,1984.47,367.47,139.58,227.89,62
972,DIVALPROEX SOD DR 250 MG TA,62756079713,26,26,4470,8309.69,1024.81,452.05,572.76,55.8
973,DIVALPROEX SOD DR 500 MG TA,29300014001,20,9,2394,8069.7,1039.9,575.52,464.38,44.6
974,DIVALPROEX SOD DR 500 MG TA,29300014005,46,27,4916,16705.35,1488.39,1333.44,154.95,10.4
975,DIVALPROEX SOD DR 500 MG TA,62756079813,67,45,8500,28435.15,2320.9,1352.54,968.36,41.7
976,DIVALPROEX SOD DR 500 MG TA,62756079888,1,0,120,395.63,35.64,13.36,22.28,62.5
977,DIVALPROEX SOD ER 250 MG TA,10370051050,2,3,300,786.4,144.97,85,59.97,41.3
978,DIVALPROEX SOD ER 250 MG TA,378047205,10,11,1550,4014.86,884.69,1999.76,-1115.07,0
979,DIVALPROEX SOD ER 250 MG TA,378047201,3,3,420,1090.98,188.02,541.86,-353.84,0
980,DIVALPROEX SOD ER 500 MG TA,378047301,3,6,600,2534.88,314.74,1285.03,-970.29,0
981,DIVALPROEX SOD ER 500 MG TA,378047305,13,17,3026,12630.48,1750.98,6480.84,-4729.86,0
982,DIVALPROEX SOD ER 500 MG TA,10370051150,7,22,1590,6768.96,2073.67,750.11,1323.56,63.8
983,DIVALPROEX SOD ER 500 MG TA,16714048502,12,13,1645,6953.08,954.87,390.46,564.41,59.1
984,DIVALPROEX SOD ER 500 MG TA,10370051110,4,5,930,3879.6,538.25,1877.52,-1339.27,0
985,DIVALPROEX SODIUM ER 250 MG,16714048402,13,13,1500,3942.08,659.31,261.58,397.73,60.3
986,DOCQLACE 100 MG CAPS,603015032,10,23,2090,397.56,42.55,37.75,4.8,11.2
987,DOCUSATE SODIUM 100 MG CAPS,57896040110,55,83,9005,1542.06,177.06,106.79,70.27,39.6
988,DONEPEZIL HCL 10 MG TABS,43547027609,7,12,742,9323.83,69.74,28.74,41,58.7
989,DONEPEZIL HCL 10 MG TABS,43547027611,1,1,60,1234.64,7.64,1.79,5.85,76.5
990,DONEPEZIL HCL 23 MG TABS,24979000406,2,4,292,3100.28,596.88,403.49,193.39,32.4
991,DONEPEZIL HCL 5 MG TABS,59746032930,5,9,414,3721.77,61.62,22.63,38.99,63.2
992,DONEPEZIL HCL 5 MG TABS,42543070290,6,14,598,5374.09,110.44,21.78,88.66,80.2
993,DORZOLAMIDE HCL 2 % SOLN,591248179,5,0,50,380.4,211.78,210,1.78,0.8
994,DORZOLAMIDE HCL 2 % SOLN,50383023210,2,5,70,537.6,229.27,81.5,147.77,64.4
995,DORZOLAMIDE-TIMOLOL EYE DRP,50383023310,6,3,83,1107.58,307.58,91.8,215.78,70.1
996,DOVE SENSITIVE SOAP,11111061120,1,0,1,10.1,6,0.1,5.9,98.3
997,DOVE SOAP WHITE BAR,11111061424,1,0,1,13,13,1.24,11.76,90.4
998,DOXAZOSIN MESYLATE 1 MG TAB,378402101,3,7,300,504.5,183.73,151.51,32.22,17.5
999,DOXAZOSIN MESYLATE 1 MG TAB,60505009300,1,0,30,50.45,12.91,2.86,10.05,77.8
1000,DOXAZOSIN MESYLATE 2 MG TAB,378402201,2,2,120,201.8,25.28,51,-25.72,0
1001,DOXEPIN HCL 10 MG CAPS,378104901,0,2,60,57.46,18.82,18,0.82,4.3
1002,DOXYCYCLINE HYCLATE 100 MG,143314250,6,0,140,834.49,78.19,176.54,-98.35,0
1003,DOXYCYCLINE HYCLATE 100 MG,42806031250,7,0,159,1047.35,98.9,54.99,43.91,44.3
1004,DOXYCYCLINE HYCLATE 100 MG,143314205,5,1,206,1199.62,419.11,126.72,292.39,69.7
1005,DOXYCYCLINE HYCLATE 100 MG,591544005,18,0,316,1217.02,153.95,34.09,119.86,77.8
1006,DOXYCYCLINE HYCLATE 100 MG,53489011902,6,0,104,699.26,58.71,150.37,-91.66,0
1007,DOXYCYCLINE HYCLATE 100 MG,143980305,5,3,224,1319.18,67.04,208.41,-141.37,0
1008,DOXYCYCLINE HYCLATE 100 MG,67405055055,1,0,6,29.69,14.38,2.43,11.95,83.1
1009,DOXYCYCLINE HYCLATE 100 MG,591544050,1,0,8,36.25,5,21.6,-16.6,0
1010,DOXYCYCLINE HYCLATE 50 MG C,53489011802,2,9,330,853.49,330.32,291.72,38.6,11.6
1011,DOXYCYCLINE MONO 100 MG CAP,591041150,5,0,80,255.04,24.58,89.52,-64.94,0
1012,DOXYCYCLINE MONO 100 MG CAP,49884072703,3,1,162,423.77,50.26,55.61,-5.35,0
1013,DOXYCYCLINE MONO 50 MG CAP,49884072601,1,0,60,97.06,4.94,9.19,-4.25,0
1014,DOXYCYCLINE MONOHYDRATE 50,70710112101,2,1,120,432.84,55.26,32.06,23.2,41.9
1015,"DRESSING SPONGES 4""X4"" PADS",40986002869,1,0,1,10.08,20,0.08,19.92,99.6
1016,DRONABINOL 2.5 MG CAPS,17478076106,1,0,30,186.7,73.34,43,30.34,41.3
1017,DROSPIRENONE-EE 3-0.02 MG T,68462072029,1,2,84,333.9,59.15,46.33,12.82,21.6
1018,DROSPIRENONE-ETHINYL ESTRAD,75834011629,1,0,84,77.98,47.59,8999,-8951.41,0
1019,DRYSOL 20 % SOLN,96070735,1,0,35,18.5,15,6.81,8.19,54.6
1020,DRYSOL 20 % SOLN,96070760,1,0,60,21.62,9.52,9.29,0.23,2.4
1021,DUEXIS 800-26.6 MG TABS,75987001003,1,0,90,2988.64,2988.64,2382.9,605.74,20.2
1022,DULERA 100-5 MCG/ACT AERO,85720601,1,0,13,383.62,383.62,298.9,84.72,22
1023,DULERA 200-5 MCG/ACT AERO,85461001,1,3,52,1534.48,1292.11,1195.6,96.51,7.4
1024,DULOXETINE HCL 20 MG CPEP,228289006,9,4,877,6267.41,253.4,1055.82,-802.42,0
1025,DULOXETINE HCL 30 MG CPEP,51991074710,10,5,540,4222.14,279.72,147.96,131.76,47.1
1026,DULOXETINE HCL 30 MG CPEP,57237001830,5,5,540,4339.9,797.7,87.34,710.36,89
1027,DULOXETINE HCL 30 MG CPEP,93754356,9,4,960,7667.6,377.75,1446.08,-1068.33,0
1028,DULOXETINE HCL 60 MG CPEP,93754456,10,18,1260,10173.1,354.6,1897.98,-1543.38,0
1029,DULOXETINE HCL 60 MG CPEP,27241009990,26,10,1168,9530.39,632.4,216.47,415.93,65.7
1030,DULOXETINE HCL 60 MG CPEP,60505299703,2,2,120,982.2,93.32,52,41.32,44.2
1031,DURACELL AA -4 PACK,41333041501,1,0,1,12,6,3.7,2.3,38.3
1032,DURACELL AAA BATTERIES,41333042401,1,0,4,13,5,3.72,1.28,25.6
1033,DUREZOL 0.05 % EMUL,65924007,2,2,20,935.4,718.32,716.32,2,0.2
1034,DUTASTERIDE 0.5 MG CAPS,31722013130,2,4,180,1149.12,176.23,23.28,152.95,86.7
1035,DUTASTERIDE-TAMSULOSIN 0.5-,10370028011,1,0,30,191.52,73.34,112.8,-39.46,0
1036,DYMISTA 137-50 MCG/ACT SUSP,37024523,2,0,46,470.28,415.95,360.24,55.71,13.3
1037,E-400 400 UNIT CAPS,536479901,8,7,600,188.6,52,38.35,13.65,26.2
1038,EAR DROPS 6.5 OT SOL,904322035,6,6,180,42,55.5,16.56,38.94,70.1
1039,EAR LOOP MASKS,71591022071,2,0,21,41,10,3.67,6.33,63.3
1040,EAR THERM COVERS NEXXCARE,51131019724,0,1,2,19.98,16,9.98,6.02,37.6
1041,EAR THERMOMETER NEXXCARE,51131019722,1,0,2,45.98,90,35.98,54.02,60
1042,EAR WAX 6.5PCT O DRO,536300094,4,4,120,100.24,32,12,20,62.5
1043,EASY TOUCH ALCOHOL 70% PADS,42423027101,8,7,1304,202.01,51.93,15.51,36.42,70.1
1044,"EASY TOUCH PEN NDL 29GX1/2""",8496290201,2,2,400,166.8,91.72,38.6,53.12,57.9
1045,"EASY TOUCH PEN NDL 31GX1/4""",8496310401,5,2,700,291.9,175.48,65.89,109.59,62.4
1046,EASY TOUCH PEN NDL 31GX3/16,8496310101,3,4,800,323.6,265.03,75.54,189.49,71.4
1047,EASY TOUCH PEN NDL 31GX5/16,8496310601,2,7,1600,597.2,462.25,151.08,311.17,67.3
1048,EASY TOUCH SAFETY 21G LANCE,8496212201,1,0,100,26.98,14.84,12.5,2.34,15.7
1049,EASY TOUCH SAFETY 26G LANCE,8496265801,7,6,1300,350.74,174.98,130,44.98,25.7
1050,EASY TOUCH TWIST 33G LANCET,8496331001,8,3,1300,187.35,38.82,11.93,26.89,69.2
1051,ECONAZOLE NITRATE 1 % CREA,45802046611,3,6,420,930.89,304.14,258.4,45.74,15
1052,ECONAZOLE NITRATE 1 % CREA,51672130308,1,2,255,1334.07,87.67,51.01,36.66,41.8
1053,ECONAZOLE NITRATE 1 % CREA,168031285,2,2,340,1778.76,144.85,763.44,-618.59,0
1054,ECONAZOLE NITRATE 1 % CREA,45802046653,3,0,255,390.15,105.5,56.97,48.53,46
1055,EDARBI 40 MG TABS,60631004030,1,0,30,234.54,200.75,179.64,21.11,10.5
1056,EFFERDENT TABS,81483201587,1,0,102,112,7,510,-503,0
1057,EFFIENT 10 MG TABS,2512330,2,3,150,2804,2307.1,2203.2,103.9,4.5
1058,ELINEST 0.3-30 MG-MCG TABS,16714036504,2,7,252,364.68,218.96,100.26,118.7,54.2
1059,ELIQUIS 2.5 MG TABS,3089321,20,24,2640,23891.56,19597.32,18737.47,859.85,4.3
1060,ELIQUIS 5 MG TABS,3089421,17,11,1680,15173.57,12153.22,11915.07,238.15,1.9
1061,ELIQUIS 5 MG TABS,3089470,1,0,60,543.01,413.08,426.41,-13.33,0
1062,ELMIRON 100 MG CAPS,50458009801,1,0,60,673.25,556.68,530.59,26.09,4.6
1063,EMERGEN-C VITAMIN C PACK,76314030202,1,1,60,38,26,16.2,9.8,37.6
1064,EMERY BOARDS,10939017433,1,2,3,31.08,3,1.08,1.92,64
1065,EMGALITY 120 MG/ML SOAJ,2143611,2,0,2,1400,1312.83,1124.1,188.73,14.3
1066,ENALAPRIL MALEATE 10 MG TAB,64679092503,13,17,894,2037.63,327.5,181.5,146,44.5
1067,ENALAPRIL MALEATE 10 MG TAB,64679092502,6,5,306,704.75,123.03,69.05,53.98,43.8
1068,ENALAPRIL MALEATE 10 MG TAB,68682071210,8,4,317,330.69,151.78,26.09,125.69,82.8
1069,ENALAPRIL MALEATE 2.5 MG TA,64679092302,13,21,1004,1803.12,550.67,198.42,352.25,63.9
1070,ENALAPRIL MALEATE 2.5 MG TA,51672403703,14,17,904,1627.36,549.94,52.85,497.09,90.3
1071,ENALAPRIL MALEATE 20 MG TAB,64679092602,3,9,750,2194.5,300.26,208.61,91.65,30.5
1072,ENALAPRIL MALEATE 20 MG TAB,51672404001,7,2,420,1251.72,266.92,322.84,-55.92,0
1073,ENALAPRIL MALEATE 20 MG TAB,51672404003,7,7,810,2380.46,437.51,149.62,287.89,65.8
1074,ENALAPRIL MALEATE 5 MG TABS,64679092403,7,30,1093,2393.17,470.89,260.58,210.31,44.6
1075,ENALAPRIL MALEATE 5 MG TABS,378105210,8,19,914,1961.87,399.86,378.94,20.92,5.2
1076,ENALAPRIL MALEATE 5 MG TABS,64679092402,7,10,674,1417.65,326.32,169.19,157.13,48.1
1077,ENALAPRIL MALEATE 5 MG TABS,51672403801,3,4,262,554.99,126.93,89.93,37,29.1
1078,ENBREL 50 MG/ML SURECLICK S,58406044504,5,0,20,31094.35,27202.67,25288.2,1914.47,7
1079,ENBREL SURECLICK 50 MG/ML S,58406003204,2,0,8,12437.74,10960.94,10116,844.94,7.7
1080,ENEMA 7-19 GM/118ML ENEM,536741551,3,0,269,32.05,11.42,2.11,9.31,81.5
1081,ENERGIZER HEARING AID BATTE,3980010282,1,0,8,16,16,6.16,9.84,61.5
1082,ENOXAPARIN 100 MG/ML SYRN,955101010,3,1,64,5755.87,1091.67,5057.97,-3966.3,0
1083,ENOXAPARIN 40 MG/0.4 ML SYR,703854023,1,0,12,124.33,90.53,43.2,47.33,52.2
1084,ENOXAPARIN 60 MG/0.6 ML SYR,703856023,1,0,6,95.89,41.13,32.4,8.73,21.2
1085,ENOXAPARIN 60 MG/0.6 ML SYR,703856021,1,0,5,81.6,30,6000,-5970,0
1086,ENOXAPARIN 80 MG/0.8 ML SYR,955100810,1,0,10,724.5,166.37,649.01,-482.64,0
1087,ENSURE CHOCOLATE LIQUID,12345046779,1,1,48,1680,70,1680,-1610,0
1088,ENSURE COMPLETE LIQD,70074062011,4,9,600,136.37,875,138,737,84.2
1089,ENSURE LIQD,70074050461,5,6,744,114.54,1085,97.34,987.66,91
1090,ENSURE PUDDING PUDG,70074054844,1,8,768,101.75,832,6.15,825.85,99.2
1091,ENTACAPONE 200 MG TABS,27241004910,1,2,180,847.02,161.64,810,-648.36,0
1092,ENTRESTO 97-103 MG TABS,78069620,2,7,540,5533.35,4555.12,4900.8,-345.68,0
1093,ENTYVIO 300 MG SOLR,64764030020,1,0,4,30156.35,30156.35,39200,-9043.65,0
1094,EPIDIOLEX 100 MG/ML SOLN,70127010001,2,3,600,8942,7748.54,5100,2648.54,34.1
1095,EPINASTINE HCL 0.05 % SOLN,51991083675,5,1,30,701.94,395.24,180,215.24,54.4
1096,EPINEPHRINE 0.15 MG AUTO-IN,49502010102,2,1,6,1155,948.3,855,93.3,9.8
1097,EPINEPHRINE 0.15 MG AUTO-IN,115169549,2,0,4,1008.02,642.52,530,112.52,17.5
1098,EPINEPHRINE 0.3 MG AUTO-INJ,49502010202,9,1,20,3850,2912.97,2850,62.97,2.1
1099,EPINEPHRINE 0.3 MG AUTO-INJ,115169449,16,2,36,9072.18,6896.29,4930.56,1965.73,28.5
1100,EPINEPHRINE 0.3 MG/0.3ML SO,93598627,4,0,8,2815.24,1807.62,1196,611.62,33.8
1101,EPLERENONE 25 MG TABS,59762171002,2,3,150,674.9,261.45,219.93,41.52,15.8
1102,EPLERENONE 50 MG TABS,59762172002,2,5,210,944.86,590.85,325.77,265.08,44.8
1103,EPOGEN 10000 UNIT/ML SOLN,55513014410,1,2,6,1223.76,1038.63,987.33,51.3,4.9
1104,EPSOM SALT GRAN,11917004433,2,1,3,30,10,0,10,100
1105,ERYTHROMYCIN 2 % GEL,45802096694,4,6,330,765.28,545.34,731.15,-185.81,0
1106,ERYTHROMYCIN 2 % GEL,52565003360,1,0,60,232.91,55.22,75.06,-19.84,0
1107,ERYTHROMYCIN 2 % SOLN,60432067160,2,2,240,239.96,154.69,130.92,23.77,15.3
1108,ERYTHROMYCIN 5 MG/GM OINT,24208091055,5,0,5,145,70.19,87.58,-17.39,0
1109,ERYTHROMYCIN 5 MG/GM OINT,17478007035,3,0,3,85.95,30.36,49.35,-18.99,0
1110,ERYTHROMYCIN 5 MG/GM OINT,574402435,3,1,4,111.8,56.92,50.64,6.28,11
1111,ERYTHROMYCIN-BENZOYL GEL,781709459,2,0,2,849.58,334.12,455.22,-121.1,0
1112,ESCITALOPRAM 10 MG TABLET,43547028111,34,24,1689,7893.37,389.17,103.96,285.21,73.2
1113,ESCITALOPRAM 10 MG TABLET,93585101,10,20,1020,4712.88,260.39,47.6,212.79,81.7
1114,ESCITALOPRAM 10 MG TABLET,13668013601,7,8,416,1949.76,78.76,37.97,40.79,51.7
1115,ESCITALOPRAM 20 MG TABLET,65862037501,19,17,1002,5265.78,323.89,289.3,34.59,10.6
1116,ESCITALOPRAM 20 MG TABLET,13668013705,31,17,1309,6389.25,583.48,62.39,521.09,89.3
1117,ESCITALOPRAM 20 MG TABLET,93585205,11,7,574,2771.24,201.81,28.78,173.03,85.7
1118,ESCITALOPRAM 5 MG TABLET,378385577,6,6,360,1607.88,97.05,56.64,40.41,41.6
1119,ESCITALOPRAM 5 MG TABLET,93585001,7,10,510,2280.21,296.72,66.3,230.42,77.6
1120,ESOMEPRAZOLE MAG DR 20 MG C,378235093,1,5,180,1684.32,224.46,129.06,95.4,42.5
1121,ESOMEPRAZOLE MAG DR 40 MG C,378235193,16,36,1542,14204.1,4012.36,1161.56,2850.8,71
1122,ESOMEPRAZOLE MAGNESIUM 20 M,536113171,1,7,322,293.72,110.5,175.32,-64.82,0
1123,ESTRACE 0.1 MG/GM CREA,430375414,1,0,1,423.74,347.94,330.98,16.96,4.8
